6414,1512462019718,1,2,1512971744979
6415,61.171.91.91,1,2,1512971744979
6416,上海,1,2,1512971744979
6417,四川,1,2,1512971744979
6418,1512462103680,1,2,1512971744979
6419,mib72d76e354094277,1,2,1512971744979
6420,117.136.79.59,1,2,1512971744979
6421,test001,34,2,1512971744979
6422,test002,52,2,1512971744979
6423,test003,3,2,1512971744979
6424,1512460215058,1,2,1512712558149
6425,1512460879167,1,2,1512712558149
6426,c069,104,2,1512712558149
6427,118.122.60.7,1,2,1512712558149
6428,mib72d76e354094277,1,2,1512712558149
6429,四川,1,2,1512712558149
6430,c071,6635,2,1512712558149
6431,58.243.250.87,1,2,1512712558149
6432,c073,4,2,1512712558149
6433,117.136.79.59,1,2,1512712558149
6434,1512462019718,1,2,1512712558149
6435,上海,1,2,1512712558149
6436,1512463094565,1,2,1512712558149
6437,rec001,19,2,1512712558149
6438,m001,7351,2,1512712558149
6439,rec004,12056,2,1512712558149
6440,m002,613,2,1512712558149
6441,m003,545,2,1512712558149
6442,m004,3,2,1512712558149
6443,m005,1572,2,1512712558149
6444,m006,8,2,1512712558149
6445,河北,1,2,1512712558149
6446,m007,50,2,1512712558149
6447,e7ab6308f4dcbf4e48fbe69b8b8f4601,1,2,1512712558149
6448,miui,1488291,2,1512712558149
6449,121.58.15.60,1,2,1512712558149
6450,rec015,8658,2,1512712558149
6451,rec018,2,2,1512712558149
6452,浙江,1,2,1512712558149
6453,test22,1,2,1512712558149
6454,1512460390855,1,2,1512712558149
6455,o002,802640,2,1512712558149
6456,o004,4461,2,1512712558149
6457,o006,14,2,1512712558149
6458,o008,22540,2,1512712558149
6459,湖北,1,2,1512712558149
6460,test30,2,2,1512712558149
6461,1512454210742,1,2,1512712558149
6462,o010,47585,2,1512712558149
6463,o012,2335,2,1512712558149
6464,o013,33602,2,1512712558149
6465,o014,620,2,1512712558149
6466,o016,11,2,1512712558149
6467,null,5,2,1512712558149
6468,o018,5296,2,1512712558149
6469,广东,1,2,1512712558149
6470,117.136.45.190,1,2,1512712558149
6471,test001,35,2,1512712558149
6472,test002,52,2,1512712558149
6473,test003,3,2,1512712558149
6474,39.128.66.110,1,2,1512712558149
6475,27.156.7.117,1,2,1512712558149
6476,中国,6,2,1512712558149
6477,1512453473122,1,2,1512712558149
6478,120.2.155.189,1,2,1512712558149
6479,山东,1,2,1512712558149
6480,121.226.29.96,1,2,1512712558149
6481,c001,706,2,1512712558149
6482,c002,2114,2,1512712558149
6483,c003,11637,2,1512712558149
6484,c006,12,2,1512712558149
6485,c007,60,2,1512712558149
6486,c008,11,2,1512712558149
6487,c009,18064,2,1512712558149
6488,1512462103680,1,2,1512712558149
6489,koppo,17,2,1512712558149
6490,c010,268,2,1512712558149
6491,c012,401,2,1512712558149
6492,c013,1,2,1512712558149
6493,c014,519,2,1512712558149
6494,1512451054677,1,2,1512712558149
6495,c016,7381,2,1512712558149
6496,c017,1,2,1512712558149
6497,c018,4982,2,1512712558149
6498,c019,2,2,1512712558149
6499,1512458121975,1,2,1512712558149
6500,42.80.231.191,1,2,1512712558149
6501,c020,149,2,1512712558149
6502,c024,225,2,1512712558149
6503,c025,35842,2,1512712558149
6504,c027,223,2,1512712558149
6505,c028,142,2,1512712558149
6506,rl001,1,2,1512712558149
6507,c035,294,2,1512712558149
6508,61.171.91.91,1,2,1512712558149
6509,117.136.27.24,1,2,1512712558149
6510,miui979bf42c205eea162ff442d30cbdc849,1,2,1512712558149
6511,c041,2703,2,1512712558149
6512,39.85.208.192,1,2,1512712558149
6513,c044,26,2,1512712558149
6514,mul001,304,2,1512712558149
6515,119.4.255.59,1,2,1512712558149
6516,mul003,3406,2,1512712558149
6517,61.171.91.91,1,2,1512798954331
6518,120.2.155.189,1,2,1512798954331
6519,c001,694,2,1512798954331
6520,c002,2104,2,1512798954331
6521,c003,11705,2,1512798954331
6522,c006,12,2,1512798954331
6523,c007,59,2,1512798954331
6524,c008,11,2,1512798954331
6525,c009,18049,2,1512798954331
6526,1512463094565,1,2,1512798954331
6527,rec001,19,2,1512798954331
6528,rec004,11732,2,1512798954331
6529,c010,265,2,1512798954331
6530,c012,398,2,1512798954331
6531,1512462103680,1,2,1512798954331
6532,c013,1,2,1512798954331
6533,c014,573,2,1512798954331
6534,c016,7280,2,1512798954331
6535,c017,1,2,1512798954331
6536,c018,4988,2,1512798954331
6537,c019,2,2,1512798954331
6538,e7ab6308f4dcbf4e48fbe69b8b8f4601,1,2,1512798954331
6539,rec015,8658,2,1512798954331
6540,rec018,2,2,1512798954331
6541,c020,145,2,1512798954331
6542,c024,223,2,1512798954331
6543,c025,35859,2,1512798954331
6544,湖北,1,2,1512798954331
6545,c027,222,2,1512798954331
6546,c028,136,2,1512798954331
6547,117.136.45.190,1,2,1512798954331
6548,c035,304,2,1512798954331
6549,118.122.60.7,1,2,1512798954331
6550,广东,1,2,1512798954331
6551,1512462019718,1,2,1512798954331
6552,miui979bf42c205eea162ff442d30cbdc849,1,2,1512798954331
6553,test001,34,2,1512798954331
6554,test002,52,2,1512798954331
6555,c041,2686,2,1512798954331
6556,test003,3,2,1512798954331
6557,c044,27,2,1512798954331
6558,rl001,1,2,1512798954331
6559,m001,7358,2,1512798954331
6560,m002,617,2,1512798954331
6561,m003,546,2,1512798954331
6562,m004,3,2,1512798954331
6563,m005,1587,2,1512798954331
6564,m006,7,2,1512798954331
6565,m007,55,2,1512798954331
6566,浙江,1,2,1512798954331
6567,河北,1,2,1512798954331
6568,c069,101,2,1512798954331
6569,58.243.250.87,1,2,1512798954331
6570,c071,6652,2,1512798954331
6571,c073,4,2,1512798954331
6572,1512460879167,1,2,1512798954331
6573,119.4.255.59,1,2,1512798954331
6574,miui,1486793,2,1512798954331
6575,山东,1,2,1512798954331
6576,1512454210742,1,2,1512798954331
6577,test22,1,2,1512798954331
6578,1512460215058,1,2,1512798954331
6579,1512453473122,1,2,1512798954331
6580,121.58.15.60,1,2,1512798954331
6581,o002,801030,2,1512798954331
6582,四川,1,2,1512798954331
6583,o004,4437,2,1512798954331
6584,o006,14,2,1512798954331
6585,o008,22498,2,1512798954331
6586,test30,2,2,1512798954331
6587,1512460390855,1,2,1512798954331
6588,mul001,306,2,1512798954331
6589,o010,47469,2,1512798954331
6590,mul003,3404,2,1512798954331
6591,o012,2322,2,1512798954331
6592,o013,33513,2,1512798954331
6593,o014,619,2,1512798954331
6594,o016,11,2,1512798954331
6595,o018,5293,2,1512798954331
6596,117.136.79.59,1,2,1512798954331
6597,39.128.66.110,1,2,1512798954331
6598,null,5,2,1512798954331
6599,39.85.208.192,1,2,1512798954331
6600,27.156.7.117,1,2,1512798954331
6601,42.80.231.191,1,2,1512798954331
6602,1512458121975,1,2,1512798954331
6603,121.226.29.96,1,2,1512798954331
6604,koppo,17,2,1512798954331
6605,mib72d76e354094277,1,2,1512798954331
6606,1512451054677,1,2,1512798954331
6607,中国,6,2,1512798954331
6608,117.136.27.24,1,2,1512798954331
6609,上海,1,2,1512798954331
6610,1512463094565,1,2,1512539766899
6611,61.171.91.91,1,2,1512539766899
6612,1512462019718,1,2,1512539766899
6613,58.243.250.87,1,2,1512539766899
6614,miui,1486425,2,1512539766899
6615,120.2.155.189,1,2,1512539766899
6616,null,5,2,1512539766899
6617,1512460879167,1,2,1512539766899
6618,中国,6,2,1512539766899
6619,o002,803926,2,1512539766899
6620,o004,4485,2,1512539766899
6621,o006,15,2,1512539766899
6622,o008,22609,2,1512539766899
6623,o010,47648,2,1512539766899
6624,m001,7252,2,1512539766899
6625,m002,606,2,1512539766899
6626,o012,2343,2,1512539766899
6627,m003,540,2,1512539766899
6628,o013,33618,2,1512539766899
6629,m004,3,2,1512539766899
6630,o014,630,2,1512539766899
6631,m005,1562,2,1512539766899
6632,m006,11,2,1512539766899
6633,o016,11,2,1512539766899
6634,m007,48,2,1512539766899
6635,o018,5292,2,1512539766899
6636,河北,1,2,1512539766899
6637,上海,1,2,1512539766899
6638,rl001,1,2,1512539766899
6639,test001,35,2,1512539766899
6640,test002,52,2,1512539766899
6641,test003,3,2,1512539766899
6642,39.128.66.110,1,2,1512539766899
6643,四川,1,2,1512539766899
6644,119.4.255.59,1,2,1512539766899
6645,浙江,1,2,1512539766899
6646,121.58.15.60,1,2,1512539766899
6647,e7ab6308f4dcbf4e48fbe69b8b8f4601,1,2,1512539766899
6648,42.80.231.191,1,2,1512539766899
6649,mib72d76e354094277,1,2,1512539766899
6650,c001,700,2,1512539766899
6651,c002,2131,2,1512539766899
6652,c003,11471,2,1512539766899
6653,c006,12,2,1512539766899
6654,c007,54,2,1512539766899
6655,c008,10,2,1512539766899
6656,c009,18077,2,1512539766899
6657,1512460390855,1,2,1512539766899
6658,c010,268,2,1512539766899
6659,c012,409,2,1512539766899
6660,c013,1,2,1512539766899
6661,118.122.60.7,1,2,1512539766899
6662,c014,403,2,1512539766899
6663,c016,7599,2,1512539766899
6664,c017,1,2,1512539766899
6665,c018,4943,2,1512539766899
6666,c019,2,2,1512539766899
6667,1512462103680,1,2,1512539766899
6668,1512453473122,1,2,1512539766899
6669,c020,158,2,1512539766899
6670,c024,230,2,1512539766899
6671,c025,35750,2,1512539766899
6672,c027,226,2,1512539766899
6673,c028,145,2,1512539766899
6674,广东,1,2,1512539766899
6675,koppo,18,2,1512539766899
6676,mul001,314,2,1512539766899
6677,mul003,3413,2,1512539766899
6678,c035,284,2,1512539766899
6679,1512460215058,1,2,1512539766899
6680,117.136.45.190,1,2,1512539766899
6681,rec001,18,2,1512539766899
6682,rec004,12336,2,1512539766899
6683,c041,2699,2,1512539766899
6684,c044,25,2,1512539766899
6685,rec015,8651,2,1512539766899
6686,rec018,2,2,1512539766899
6687,27.156.7.117,1,2,1512539766899
6688,121.226.29.96,1,2,1512539766899
6689,湖北,1,2,1512539766899
6690,117.136.79.59,1,2,1512539766899
6691,c069,107,2,1512539766899
6692,c071,6512,2,1512539766899
6693,c073,4,2,1512539766899
6694,1512454210742,1,2,1512539766899
6695,miui979bf42c205eea162ff442d30cbdc849,1,2,1512539766899
6696,test22,1,2,1512539766899
6697,39.85.208.192,1,2,1512539766899
6698,test30,2,2,1512539766899
6699,117.136.27.24,1,2,1512539766899
6700,1512458121975,1,2,1512539766899
6701,山东,1,2,1512539766899
6702,1512451054677,1,2,1512539766899
6703,182.36.204.107,1,2,1512539766899
6704,1512463094565,1,2,1512626162227
6705,61.171.91.91,1,2,1512626162227
6706,1512462019718,1,2,1512626162227
6707,58.243.250.87,1,2,1512626162227
6708,miui,1487195,2,1512626162227
6709,120.2.155.189,1,2,1512626162227
6710,null,5,2,1512626162227
6711,1512460879167,1,2,1512626162227
6712,中国,6,2,1512626162227
6713,o002,803361,2,1512626162227
6714,o004,4473,2,1512626162227
6715,o006,15,2,1512626162227
6716,o008,22606,2,1512626162227
6717,o010,47628,2,1512626162227
6718,m001,7309,2,1512626162227
6719,m002,613,2,1512626162227
6720,o012,2335,2,1512626162227
6721,m003,544,2,1512626162227
6722,o013,33609,2,1512626162227
6723,m004,3,2,1512626162227
6724,o014,624,2,1512626162227
6725,m005,1564,2,1512626162227
6726,m006,11,2,1512626162227
6727,o016,11,2,1512626162227
6728,m007,49,2,1512626162227
6729,o018,5298,2,1512626162227
6730,河北,1,2,1512626162227
6731,上海,1,2,1512626162227
6732,rl001,1,2,1512626162227
6733,test001,35,2,1512626162227
6734,test002,52,2,1512626162227
6735,test003,3,2,1512626162227
6736,39.128.66.110,1,2,1512626162227
6737,四川,1,2,1512626162227
6738,119.4.255.59,1,2,1512626162227
6739,浙江,1,2,1512626162227
6740,121.58.15.60,1,2,1512626162227
6741,e7ab6308f4dcbf4e48fbe69b8b8f4601,1,2,1512626162227
6742,42.80.231.191,1,2,1512626162227
6743,mib72d76e354094277,1,2,1512626162227
6744,c001,704,2,1512626162227
6745,c002,2122,2,1512626162227
6746,c003,11550,2,1512626162227
6747,c006,12,2,1512626162227
6748,c007,56,2,1512626162227
6749,c008,10,2,1512626162227
6750,c009,18089,2,1512626162227
6751,1512460390855,1,2,1512626162227
6752,c010,270,2,1512626162227
6753,c012,407,2,1512626162227
6754,c013,1,2,1512626162227
6755,118.122.60.7,1,2,1512626162227
6756,c014,462,2,1512626162227
6757,c016,7578,2,1512626162227
6758,c017,1,2,1512626162227
6759,c018,4988,2,1512626162227
6760,c019,2,2,1512626162227
6761,1512462103680,1,2,1512626162227
6762,1512453473122,1,2,1512626162227
6763,c020,154,2,1512626162227
6764,c024,229,2,1512626162227
6765,c025,35860,2,1512626162227
6766,c027,225,2,1512626162227
6767,c028,142,2,1512626162227
6768,广东,1,2,1512626162227
6769,koppo,18,2,1512626162227
6770,mul001,308,2,1512626162227
6771,mul003,3406,2,1512626162227
6772,c035,292,2,1512626162227
6773,1512460215058,1,2,1512626162227
6774,117.136.45.190,1,2,1512626162227
6775,rec001,19,2,1512626162227
6776,rec004,12293,2,1512626162227
6777,c041,2694,2,1512626162227
6778,c044,25,2,1512626162227
6779,rec015,8657,2,1512626162227
6780,rec018,2,2,1512626162227
6781,27.156.7.117,1,2,1512626162227
6782,121.226.29.96,1,2,1512626162227
6783,湖北,1,2,1512626162227
6784,117.136.79.59,1,2,1512626162227
6785,c069,106,2,1512626162227
6786,c071,6619,2,1512626162227
6787,c073,4,2,1512626162227
6788,1512454210742,1,2,1512626162227
6789,miui979bf42c205eea162ff442d30cbdc849,1,2,1512626162227
6790,test22,1,2,1512626162227
6791,39.85.208.192,1,2,1512626162227
6792,test30,2,2,1512626162227
6793,117.136.27.24,1,2,1512626162227
6794,1512458121975,1,2,1512626162227
6795,山东,1,2,1512626162227
6796,1512451054677,1,2,1512626162227
6797,182.36.204.107,1,2,1512626162227
6798,o002,803714,2,1512366974808
6799,o004,4514,2,1512366974808
6800,o006,15,2,1512366974808
6801,o008,22672,2,1512366974808
6802,1512460390855,1,2,1512366974808
6803,o010,47554,2,1512366974808
6804,o012,2356,2,1512366974808
6805,o013,33545,2,1512366974808
6806,o014,627,2,1512366974808
6807,o016,11,2,1512366974808
6808,o018,5256,2,1512366974808
6809,1512453518826,1,2,1512366974808
6810,koppo,17,2,1512366974808
6811,c001,678,2,1512366974808
6812,c002,2085,2,1512366974808
6813,c003,11104,2,1512366974808
6814,c006,12,2,1512366974808
6815,c007,53,2,1512366974808
6816,c008,11,2,1512366974808
6817,c009,17883,2,1512366974808
6818,湖北,1,2,1512366974808
6819,120.2.155.189,1,2,1512366974808
6820,m001,7043,2,1512366974808
6821,m002,600,2,1512366974808
6822,m003,530,2,1512366974808
6823,m004,3,2,1512366974808
6824,m005,1541,2,1512366974808
6825,m006,11,2,1512366974808
6826,rec001,19,2,1512366974808
6827,m007,41,2,1512366974808
6828,c010,259,2,1512366974808
6829,rec004,12562,2,1512366974808
6830,c012,406,2,1512366974808
6831,c013,1,2,1512366974808
6832,c014,220,2,1512366974808
6833,c016,7517,2,1512366974808
6834,c017,1,2,1512366974808
6835,c018,4786,2,1512366974808
6836,c019,2,2,1512366974808
6837,58.243.250.87,1,2,1512366974808
6838,c020,166,2,1512366974808
6839,rec015,8434,2,1512366974808
6840,c024,224,2,1512366974808
6841,rec018,2,2,1512366974808
6842,c025,35040,2,1512366974808
6843,182.36.204.107,1,2,1512366974808
6844,c027,231,2,1512366974808
6845,c028,148,2,1512366974808
6846,39.85.208.192,1,2,1512366974808
6847,c035,278,2,1512366974808
6848,河北,1,2,1512366974808
6849,中国,5,2,1512366974808
6850,c041,2648,2,1512366974808
6851,c044,24,2,1512366974808
6852,四川,1,2,1512366974808
6853,c069,108,2,1512366974808
6854,mul001,305,2,1512366974808
6855,mul003,3393,2,1512366974808
6856,1512463094565,1,2,1512366974808
6857,c071,6415,2,1512366974808
6858,c073,4,2,1512366974808
6859,rl001,1,2,1512366974808
6860,118.122.60.7,1,2,1512366974808
6861,121.226.29.96,1,2,1512366974808
6862,42.80.231.191,1,2,1512366974808
6863,test001,35,2,1512366974808
6864,test002,52,2,1512366974808
6865,浙江,1,2,1512366974808
6866,1512462019718,1,2,1512366974808
6867,1512454210742,1,2,1512366974808
6868,117.136.27.24,1,2,1512366974808
6869,miui979bf42c205eea162ff442d30cbdc849,1,2,1512366974808
6870,27.156.7.117,1,2,1512366974808
6871,null,5,2,1512366974808
6872,1512453473122,1,2,1512366974808
6873,test22,1,2,1512366974808
6874,miui,1479035,2,1512366974808
6875,1512458121975,1,2,1512366974808
6876,山东,1,2,1512366974808
6877,39.128.66.110,1,2,1512366974808
6878,mib72d76e354094277,1,2,1512366974808
6879,上海,1,2,1512366974808
6880,121.58.15.60,1,2,1512366974808
6881,test30,2,2,1512366974808
6882,1512463094565,1,2,1512453370979
6883,61.171.91.91,1,2,1512453370979
6884,1512462019718,1,2,1512453370979
6885,58.243.250.87,1,2,1512453370979
6886,miui,1483793,2,1512453370979
6887,120.2.155.189,1,2,1512453370979
6888,null,5,2,1512453370979
6889,1512460879167,1,2,1512453370979
6890,中国,6,2,1512453370979
6891,o002,803868,2,1512453370979
6892,o004,4491,2,1512453370979
6893,o006,16,2,1512453370979
6894,1512453518826,1,2,1512453370979
6895,o008,22664,2,1512453370979
6896,o010,47616,2,1512453370979
6897,m001,7149,2,1512453370979
6898,m002,620,2,1512453370979
6899,o012,2360,2,1512453370979
6900,m003,538,2,1512453370979
6901,o013,33592,2,1512453370979
6902,m004,3,2,1512453370979
6903,o014,631,2,1512453370979
6904,m005,1551,2,1512453370979
6905,m006,11,2,1512453370979
6906,o016,11,2,1512453370979
6907,m007,46,2,1512453370979
6908,o018,5284,2,1512453370979
6909,河北,1,2,1512453370979
6910,上海,1,2,1512453370979
6911,rl001,1,2,1512453370979
6912,test001,35,2,1512453370979
6913,test002,52,2,1512453370979
6914,39.128.66.110,1,2,1512453370979
6915,四川,1,2,1512453370979
6916,119.4.255.59,1,2,1512453370979
6917,浙江,1,2,1512453370979
6918,121.58.15.60,1,2,1512453370979
6919,e7ab6308f4dcbf4e48fbe69b8b8f4601,1,2,1512453370979
6920,42.80.231.191,1,2,1512453370979
6921,mib72d76e354094277,1,2,1512453370979
6922,c001,689,2,1512453370979
6923,c002,2119,2,1512453370979
6924,c003,11290,2,1512453370979
6925,c006,12,2,1512453370979
6926,c007,52,2,1512453370979
6927,c008,10,2,1512453370979
6928,c009,18005,2,1512453370979
6929,1512460390855,1,2,1512453370979
6930,c010,263,2,1512453370979
6931,c012,409,2,1512453370979
6932,c013,1,2,1512453370979
6933,118.122.60.7,1,2,1512453370979
6934,c014,324,2,1512453370979
6935,c016,7598,2,1512453370979
6936,c017,1,2,1512453370979
6937,c018,4898,2,1512453370979
6938,c019,2,2,1512453370979
6939,1512462103680,1,2,1512453370979
6940,1512453473122,1,2,1512453370979
6941,c020,164,2,1512453370979
6942,c024,232,2,1512453370979
6943,c025,35480,2,1512453370979
6944,c027,230,2,1512453370979
6945,c028,146,2,1512453370979
6946,广东,1,2,1512453370979
6947,koppo,18,2,1512453370979
6948,mul001,314,2,1512453370979
6949,mul003,3409,2,1512453370979
6950,c035,284,2,1512453370979
6951,1512460215058,1,2,1512453370979
6952,117.136.45.190,1,2,1512453370979
6953,rec001,19,2,1512453370979
6954,rec004,12304,2,1512453370979
6955,c041,2692,2,1512453370979
6956,c044,25,2,1512453370979
6957,rec015,8641,2,1512453370979
6958,rec018,2,2,1512453370979
6959,27.156.7.117,1,2,1512453370979
6960,121.226.29.96,1,2,1512453370979
6961,湖北,1,2,1512453370979
6962,117.136.79.59,1,2,1512453370979
6963,c069,107,2,1512453370979
6964,c071,6438,2,1512453370979
6965,c073,4,2,1512453370979
6966,1512454210742,1,2,1512453370979
6967,miui979bf42c205eea162ff442d30cbdc849,1,2,1512453370979
6968,test22,1,2,1512453370979
6969,39.85.208.192,1,2,1512453370979
6970,test30,2,2,1512453370979
6971,117.136.27.24,1,2,1512453370979
6972,1512458121975,1,2,1512453370979
6973,山东,1,2,1512453370979
6974,1512451054677,1,2,1512453370979
6975,182.36.204.107,1,2,1512453370979
6976,c020,172,2,1512194183076
6977,c024,220,2,1512194183076
6978,c025,34569,2,1512194183076
6979,c027,236,2,1512194183076
6980,c028,149,2,1512194183076
6981,rec015,7229,2,1512194183076
6982,rec018,2,2,1512194183076
6983,miui979bf42c205eea162ff442d30cbdc849,1,2,1512194183076
6984,c035,281,2,1512194183076
6985,test,2,2,1512194183076
6986,c041,2613,2,1512194183076
6987,c044,24,2,1512194183076
6988,27.156.7.117,1,2,1512194183076
6989,中国,2,2,1512194183076
6990,1512454210742,1,2,1512194183076
6991,c069,112,2,1512194183076
6992,m001,7004,2,1512194183076
6993,m002,563,2,1512194183076
6994,m003,543,2,1512194183076
6995,m004,3,2,1512194183076
6996,m005,1553,2,1512194183076
6997,m006,12,2,1512194183076
6998,m007,39,2,1512194183076
6999,1512462019718,1,2,1512194183076
7000,c071,6456,2,1512194183076
7001,c073,5,2,1512194183076
7002,39.85.208.192,1,2,1512194183076
7003,39.128.66.110,1,2,1512194183076
7004,上海,1,2,1512194183076
7005,test001,38,2,1512194183076
7006,test002,51,2,1512194183076
7007,koppo,15,2,1512194183076
7008,1512463094565,1,2,1512194183076
7009,mul001,301,2,1512194183076
7010,mul003,3429,2,1512194183076
7011,rl001,1,2,1512194183076
7012,null,3,2,1512194183076
7013,1512453518826,1,2,1512194183076
7014,117.136.27.24,1,2,1512194183076
7015,test22,1,2,1512194183076
7016,182.36.204.107,1,2,1512194183076
7017,test30,2,2,1512194183076
7018,湖北,1,2,1512194183076
7019,1512453473122,1,2,1512194183076
7020,miui,1474679,2,1512194183076
7021,山东,1,2,1512194183076
7022,121.58.15.60,1,2,1512194183076
7023,o002,804758,2,1512194183076
7024,o004,4519,2,1512194183076
7025,o006,17,2,1512194183076
7026,1512458121975,1,2,1512194183076
7027,o008,22753,2,1512194183076
7028,c001,680,2,1512194183076
7029,c002,1952,2,1512194183076
7030,c003,10991,2,1512194183076
7031,c006,12,2,1512194183076
7032,c007,51,2,1512194183076
7033,c008,11,2,1512194183076
7034,c009,17587,2,1512194183076
7035,o010,47625,2,1512194183076
7036,o012,2364,2,1512194183076
7037,o013,33631,2,1512194183076
7038,o014,632,2,1512194183076
7039,o016,11,2,1512194183076
7040,o018,5252,2,1512194183076
7041,120.2.155.189,1,2,1512194183076
7042,c010,257,2,1512194183076
7043,c012,412,2,1512194183076
7044,c013,1,2,1512194183076
7045,c014,95,2,1512194183076
7046,c016,7460,2,1512194183076
7047,c017,1,2,1512194183076
7048,rec001,18,2,1512194183076
7049,c018,4569,2,1512194183076
7050,c019,2,2,1512194183076
7051,rec004,13531,2,1512194183076
7052,1512463094565,1,2,1512280578661
7053,1512462019718,1,2,1512280578661
7054,miui,1473876,2,1512280578661
7055,120.2.155.189,1,2,1512280578661
7056,null,4,2,1512280578661
7057,中国,2,2,1512280578661
7058,o002,803288,2,1512280578661
7059,o004,4517,2,1512280578661
7060,o006,15,2,1512280578661
7061,1512453518826,1,2,1512280578661
7062,o008,22652,2,1512280578661
7063,o010,47462,2,1512280578661
7064,m001,6990,2,1512280578661
7065,m002,595,2,1512280578661
7066,o012,2361,2,1512280578661
7067,m003,537,2,1512280578661
7068,o013,33505,2,1512280578661
7069,m004,3,2,1512280578661
7070,o014,625,2,1512280578661
7071,m005,1540,2,1512280578661
7072,m006,12,2,1512280578661
7073,o016,11,2,1512280578661
7074,m007,39,2,1512280578661
7075,o018,5244,2,1512280578661
7076,河北,1,2,1512280578661
7077,上海,1,2,1512280578661
7078,rl001,1,2,1512280578661
7079,test001,35,2,1512280578661
7080,test002,51,2,1512280578661
7081,39.128.66.110,1,2,1512280578661
7082,四川,1,2,1512280578661
7083,121.58.15.60,1,2,1512280578661
7084,42.80.231.191,1,2,1512280578661
7085,mib72d76e354094277,1,2,1512280578661
7086,c001,677,2,1512280578661
7087,c002,1989,2,1512280578661
7088,c003,10988,2,1512280578661
7089,c006,12,2,1512280578661
7090,c007,54,2,1512280578661
7091,c008,11,2,1512280578661
7092,c009,17594,2,1512280578661
7093,c010,254,2,1512280578661
7094,c012,406,2,1512280578661
7095,c013,1,2,1512280578661
7096,c014,107,2,1512280578661
7097,c016,7431,2,1512280578661
7098,c017,1,2,1512280578661
7099,c018,4599,2,1512280578661
7100,c019,2,2,1512280578661
7101,1512453473122,1,2,1512280578661
7102,c020,166,2,1512280578661
7103,c024,221,2,1512280578661
7104,c025,34567,2,1512280578661
7105,c027,232,2,1512280578661
7106,c028,149,2,1512280578661
7107,koppo,15,2,1512280578661
7108,mul001,299,2,1512280578661
7109,mul003,3399,2,1512280578661
7110,c035,281,2,1512280578661
7111,rec001,17,2,1512280578661
7112,rec004,13004,2,1512280578661
7113,c041,2616,2,1512280578661
7114,c044,24,2,1512280578661
7115,rec015,7845,2,1512280578661
7116,rec018,2,2,1512280578661
7117,27.156.7.117,1,2,1512280578661
7118,湖北,1,2,1512280578661
7119,c069,110,2,1512280578661
7120,c071,6392,2,1512280578661
7121,c073,4,2,1512280578661
7122,1512454210742,1,2,1512280578661
7123,miui979bf42c205eea162ff442d30cbdc849,1,2,1512280578661
7124,test22,1,2,1512280578661
7125,39.85.208.192,1,2,1512280578661
7126,test30,2,2,1512280578661
7127,117.136.27.24,1,2,1512280578661
7128,1512458121975,1,2,1512280578661
7129,山东,1,2,1512280578661
7130,182.36.204.107,1,2,1512280578661
7131,miui979bf42c205eea162ff442d30cbdc849,1,2,1512107787176
7132,rl001,1,2,1512107787176
7133,mul001,306,2,1512107787176
7134,mul003,3460,2,1512107787176
7135,1512458121975,1,2,1512107787176
7136,117.136.27.24,1,2,1512107787176
7137,39.128.66.110,1,2,1512107787176
7138,test001,38,2,1512107787176
7139,test002,51,2,1512107787176
7140,null,1,2,1512107787176
7141,m001,6962,2,1512107787176
7142,m002,558,2,1512107787176
7143,m003,542,2,1512107787176
7144,m004,3,2,1512107787176
7145,m005,1560,2,1512107787176
7146,m006,12,2,1512107787176
7147,m007,39,2,1512107787176
7148,c001,681,2,1512107787176
7149,c002,1909,2,1512107787176
7150,c003,10975,2,1512107787176
7151,c006,11,2,1512107787176
7152,c007,51,2,1512107787176
7153,c008,10,2,1512107787176
7154,c009,17664,2,1512107787176
7155,koppo,15,2,1512107787176
7156,120.2.155.189,1,2,1512107787176
7157,c010,255,2,1512107787176
7158,39.85.208.192,1,2,1512107787176
7159,c012,414,2,1512107787176
7160,c013,1,2,1512107787176
7161,c014,84,2,1512107787176
7162,c016,7474,2,1512107787176
7163,c017,1,2,1512107787176
7164,1512454210742,1,2,1512107787176
7165,c018,4566,2,1512107787176
7166,c019,2,2,1512107787176
7167,c020,170,2,1512107787176
7168,c024,218,2,1512107787176
7169,c025,34641,2,1512107787176
7170,c027,242,2,1512107787176
7171,c028,144,2,1512107787176
7172,1512453518826,1,2,1512107787176
7173,182.36.204.107,1,2,1512107787176
7174,c035,278,2,1512107787176
7175,1512462019718,1,2,1512107787176
7176,c041,2616,2,1512107787176
7177,c044,24,2,1512107787176
7178,miui,1473361,2,1512107787176
7179,中国,2,2,1512107787176
7180,o002,805901,2,1512107787176
7181,o004,4535,2,1512107787176
7182,o006,18,2,1512107787176
7183,o008,22842,2,1512107787176
7184,o010,47720,2,1512107787176
7185,c069,111,2,1512107787176
7186,o012,2371,2,1512107787176
7187,o013,33729,2,1512107787176
7188,o014,634,2,1512107787176
7189,o016,11,2,1512107787176
7190,o018,5252,2,1512107787176
7191,test22,1,2,1512107787176
7192,c071,6470,2,1512107787176
7193,c073,6,2,1512107787176
7194,rec001,18,2,1512107787176
7195,rec004,13996,2,1512107787176
7196,1512453473122,1,2,1512107787176
7197,test30,2,2,1512107787176
7198,上海,1,2,1512107787176
7199,山东,1,2,1512107787176
7200,rec015,6719,2,1512107787176
7201,rec018,2,2,1512107787176
